-1.85601199,2.07030964,-1.04184294,0.87913394
0.24124463,0.04510461,-0.15109459,0.00053004
-0.44640031,0.39539495,2.12968302,-0.10598650
0.07860428,-0.00037886,-0.38479456,-0.27855879
-1.57283568,0.89868009,2.11471462,-1.62657273
0.85129482,0.25484985,-0.49541989,0.24764664
-0.02288817,-0.02080313,-0.15542698,-0.07141927
0.04814400,0.10489256,-1.97490203,0.72678530
-0.01241852,0.00141713,-1.10319722,-0.29733446
-0.35254830,0.08214919,-0.54563200,0.09676570
0.44085389,-0.73813343,-0.38821435,0.98680210
0.79839832,1.43385589,-1.65403545,0.62979275
0.16967078,0.11933618,0.03962358,-0.00896569
-1.49249518,-1.21277273,-1.37357342,0.70260835
-0.35723659,-0.36508843,0.13841176,0.21805917
-1.18349576,-2.58622456,1.60898161,-0.17714134
-0.40759370,0.33010474,-0.07345112,0.05566205
-1.24640918,0.67548096,-0.70622605,0.49363250
0.16917273,-0.00731095,1.35646427,-0.96898669
0.40391693,-0.18117614,0.96460265,-0.56722552
0.87530261,0.60562789,-0.35527182,0.35543483
-0.12918387,-0.07937395,-0.70149934,-0.30388957
0.92439270,-0.88727582,-0.43781090,0.68065667
-0.64138496,-0.89457875,-1.86794376,0.51283252
1.72533667,1.79994977,0.87334025,-0.46305767
0.96253097,-0.14143914,1.85275364,-1.98733020
0.39292395,0.56753570,0.27189198,-0.19269860
-0.87432587,-1.14943302,0.91649550,0.87239754
-0.17108765,-0.28143200,1.86969578,3.39443302
-0.74903160,0.03372855,-1.90947163,0.30521280
1.81076181,0.41784835,-0.66645277,-0.95120543
-2.25152469,-1.12459433,1.69187677,0.78693891
0.47902590,0.69071764,-1.38604558,1.91377223
1.25463390,-2.21860194,0.35841808,-0.00204514
-1.51590562,1.57825255,0.55259901,-0.71010649
-0.22877261,-0.17786464,-0.65213740,-0.72364753
-0.37025395,-0.10440835,-0.19800329,-0.13201018
-0.01622212,0.00739913,-0.76640439,-0.33513862
1.15629840,1.33675742,0.44234836,0.22977029
0.39673543,0.23094951,-0.74733824,-0.01989395
0.94812644,-0.46392018,-0.41688931,-0.03568456
-0.32201627,-0.19414835,-0.49005282,-0.14650550
-0.72054887,-1.38420868,1.21979856,1.23273623
-0.53000414,-1.16655838,0.59922564,0.36790189
-0.21094626,-0.04064307,-0.61884260,-0.62268656
0.57668239,0.93288463,-0.00769818,-0.00797938
-1.40404987,3.17900920,-0.46674356,-0.75589079
0.04631454,0.00816033,-0.18756077,-0.24597828
-1.31477308,0.49202755,0.21640764,0.19509673
-0.38059643,0.61665010,0.86165732,0.17376393
0.13130440,-0.12772046,0.83694255,-0.24335025
-1.65217161,-2.79424763,-0.76770955,0.38482413
0.61194217,-1.05992544,-0.94799352,-0.95463347
-1.53507972,-1.22251642,-0.46278802,0.23679569
1.19981396,-0.01413789,-0.96353668,-0.70662087
1.39702237,-0.01393766,0.49676970,0.05849066
1.64850557,-1.02276254,-0.30417040,-0.09141632
-0.63156730,-0.19159493,-0.93462342,0.40846685
-0.32721192,0.02961487,-0.86066204,-0.02057519
