0.25215009,-0.08854164,0.81581998,-0.29373696,-1.99536574,1.61026561,0.95963895,0.58937675,-0.91946226,-1.22554302
0.08500007,0.04666037,0.17251869,0.31216487,0.20671578,-0.06555367,1.34307146,-0.19259618,0.56677383,0.10354410
-0.04976629,-0.06226768,-0.61435705,-1.11429334,1.01222503,-0.72931397,-0.32928616,-0.21553051,0.19758886,-0.20333600
-1.32058418,0.47346908,-1.73005044,1.14267838,0.39135420,0.36348906,0.61161584,0.50876206,0.61591405,-0.31269515
1.29240084,1.64346015,1.65493762,-1.06666219,0.68481380,1.12451375,1.01439869,1.42073345,-0.65308231,-0.26162770
-1.20231736,1.83259988,0.91865534,1.69520044,-0.98382223,0.95036107,-0.19627804,0.05645340,-0.24317028,0.15664172
-0.18367679,0.05218828,-0.46559328,0.01876656,-0.17959590,-0.07904436,-1.91589665,0.11212619,-0.03982103,0.01528051
-1.41724277,-1.12160516,0.36318848,0.33299208,0.93565142,0.29732060,0.08767839,0.04402192,-0.05668883,-0.00325848
0.36521080,-0.31924862,0.32984313,-0.52108735,1.32042372,-0.56267434,-0.57886118,0.92293245,-0.62453568,-0.57263261
1.70182145,0.51007044,-0.95552123,1.30283833,-0.66269028,-1.02756083,1.15550411,0.62031496,-1.16684389,0.17591307
-1.10615516,-0.48014370,-0.75110459,0.21757610,0.14287575,-0.00901520,0.63514227,0.43512696,-2.24356580,1.12935197
2.77156019,2.39426327,3.51099086,-0.31864509,-0.78804594,0.28365663,0.71772951,0.58418077,0.98633486,0.15952471
1.54545975,2.78472853,-0.35122141,0.39573961,-0.53703666,0.50540543,-1.07347870,-0.56513315,0.94002688,2.29292250
-0.60860115,-0.36239591,1.50369143,2.49820733,-1.00820458,-0.26266426,-0.24725959,-0.17234054,0.42039549,-0.55977899
0.40192446,0.31850809,0.84811753,-0.61247826,-0.02224092,-0.00631756,-1.51952052,1.43735600,0.77338743,-0.01663620
-1.00153744,-1.09206128,0.96346962,0.89789331,0.91165185,-0.60957980,-1.30441463,-0.46884918,1.31142211,-0.13420607
-1.50112689,-1.21929359,0.90746802,-0.11471241,0.87045157,-0.60318893,-0.22841349,0.41655484,1.62317252,0.40826902
-1.03325677,0.41311446,0.40397868,0.06084404,1.45393836,0.19815841,-1.91496623,2.15968585,-0.42851856,-0.43275449
-1.55695665,0.76752454,0.63390666,-0.61743146,-1.27701962,0.71985018,-2.00711679,0.42565855,0.62138611,0.20511995
-0.25965181,0.60552794,-0.59677023,0.16024217,-0.73259443,0.24861187,2.41095328,-1.29251873,-0.42000377,-0.24253550
-0.56772894,-0.05433876,-0.97008216,0.89396393,1.79640794,3.75196981,0.33145308,0.39582053,0.04902859,0.01229258
-0.34398514,0.23648468,-0.29781708,0.49012727,1.36451364,-1.69819915,-0.34254298,0.00199999,2.12433290,0.05429866
0.25838733,0.08050171,-0.59396809,-0.21652541,1.11530030,1.55240095,1.63013923,1.71413064,1.04572654,-0.37890497
0.65159684,-0.14474070,0.87981278,-1.19608879,0.26695046,0.36041516,0.21542263,-0.06057763,0.92259401,-0.07046421
0.70764095,0.74251109,-0.63283104,-0.28794011,-0.79685825,0.12019870,-0.67384845,0.17312768,0.39642981,0.20470405
0.51038527,0.30442515,-0.57363331,0.50983244,-1.27375662,1.18424845,1.07130098,0.17170848,1.01780570,-2.08853650
-1.04645467,-1.03146875,-0.32738724,-0.00679216,1.26336539,0.87115753,-0.71089137,0.85687035,1.71928000,1.80290341
1.16604531,-0.86505032,-0.71483380,-1.00748193,1.55517781,-0.88397592,-1.38491786,-0.79771358,-1.75660133,-0.97896725
1.05895579,0.29213747,-0.07811208,-0.10659900,-0.99244863,1.47517622,0.22527666,-0.37043795,-0.70735633,0.87920946
-1.09665930,0.13309383,0.08060806,0.02088347,-0.65569270,-0.72499520,1.03194332,1.56223297,-0.00019201,-0.00009732
-0.28561512,0.29916945,0.33813632,0.28455445,-0.36197624,0.54031223,-0.54707879,0.78953892,-0.52034664,0.18606018
0.76248026,-0.35109577,-1.20553672,0.62786782,0.50964171,0.72758543,-1.48596787,0.61284089,0.56132138,-0.72450984
1.74826992,-0.81308109,-0.28126630,0.00006463,-0.02922953,-0.02160267,0.71388233,-0.20628577,-0.29233417,0.34775406
0.43041104,0.20039061,0.42785791,-0.31561223,-0.14775786,0.02563551,-0.39059702,0.66323638,-1.27305865,-0.69181496
-1.24953520,-0.93785965,1.19090354,0.55825227,-0.55210751,0.21023841,-0.69446313,0.01862994,0.40297961,0.04636222
