0.71399593,0.62874448,-0.85311139,0.14904417,-0.54431659,0.51914269,0.16386835,-0.97341114,-1.54857540,0.95212966
-0.34637377,-0.93115431,-0.36873436,0.67318690,-0.42430529,0.82688761,-0.26625147,-1.41724455,-0.29393628,0.83767462
0.34102041,0.71858001,2.97703433,-1.54477119,-0.70284909,0.50304765,-1.15216172,-1.92600644,0.79692328,0.84956992
-0.77181453,1.32991076,1.05925572,0.15344733,0.01060817,0.10669094,-0.26311168,-0.78344607,0.10650216,1.32361674
0.83299482,1.00145090,-0.12027440,-0.49652940,-0.58001757,0.34640521,-0.66798139,0.29044545,0.28363755,0.47064471
1.11686945,-0.04993386,-0.57804656,-0.81516212,-1.44656038,2.20228720,1.75546968,-2.10303187,-0.06564678,-1.38450372
1.56631076,0.86730152,-0.89230919,-1.81623781,-0.82203597,0.30946341,1.43947041,1.23940015,0.18830036,-0.28971484
-0.70908904,-0.22339728,-0.37219495,-0.38192040,0.45314440,-1.28413367,-0.03950453,-0.22146603,-0.19365592,-1.82961512
-0.07595636,-0.47557583,0.45824370,0.35613507,0.37012303,0.26158404,0.32083943,-0.27058342,-0.01340022,0.35186437
1.79902804,0.30645800,-1.12726462,0.26049304,-1.05716801,-0.60062957,0.47524738,-1.02231228,0.79063612,-0.93380821
1.21415854,-0.85718507,-0.21713604,-0.41781920,0.29789051,-0.30815783,0.00795828,-0.79633808,-0.37395442,-0.39387414
-1.50761354,0.12738517,-0.73530221,-0.79918718,0.00744017,0.19808076,-0.65772909,-1.00297046,-0.68625289,0.05423931
0.03608079,-1.64579701,0.25858840,0.86540759,-0.41226080,-0.54423189,-0.52581096,-0.40876126,-1.27693808,0.30454880
1.07154870,0.76392365,0.92068857,-1.55798078,-0.77247006,0.94696319,-0.45332512,-1.28977895,0.10634976,-0.45894048
-0.89187229,1.02810121,-0.23096763,0.31284621,0.25901705,-1.51454437,0.32643926,0.17074633,0.70579082,-0.52863604
-0.28027001,0.36619699,-0.44072309,1.08610606,0.11271044,-1.74457014,0.57546145,-0.78523737,0.13827686,1.18197560
1.17676306,0.90826440,-1.34074664,-0.34364980,-1.59091020,0.08150185,2.29553890,0.33442274,0.20956206,-0.98072779
-0.53166187,0.71747828,-0.55837876,1.50706196,-0.13485639,-0.39731520,0.05663879,-0.66413969,-0.89221203,-0.19963743
-0.77983707,0.88160866,0.96496058,0.65711755,0.80150652,-0.25280371,0.09350518,-0.72518045,1.65069056,0.21597080
-0.07385133,1.51223445,-0.51698738,-0.26907644,0.05014822,0.40091768,0.15998188,-2.05110121,-0.48525065,-1.00776708
-0.47037479,0.56003952,1.30382895,0.05988323,1.51814258,0.24955255,0.04828071,0.25733534,1.01327693,-1.80356359
0.88433796,-3.11574149,-0.19603908,-0.84765315,-2.47925115,-0.83179837,1.12999308,0.10511599,0.20806134,-0.37769407
-1.07653260,-0.20338263,-0.48066065,0.29695633,-0.92573321,-0.61958575,0.54565197,-0.52026141,1.78061390,-0.41927159
-1.03267193,-0.68102288,-0.29176608,1.67180729,0.00810865,-0.37971050,0.15304628,-0.37585843,0.44111723,0.09134918
-1.10337853,-0.44365576,1.42898834,0.55340785,0.71342200,-1.63027394,-0.58587337,1.80588639,-0.11316562,-0.66935247
-1.47723234,0.73427826,-0.08866019,-1.88609827,1.21827793,-0.99197328,0.36039895,0.89414370,1.63864112,-0.63411641
0.38323158,-0.02586161,-2.09779835,-1.09666407,-0.05773284,-1.06820154,1.26720190,0.31452045,0.98500049,-1.00610220
1.16686821,0.16433781,0.11996518,-0.37579206,0.82900435,-0.75314975,-0.28207940,1.17192078,1.11963022,-0.42288658
-0.25050074,-0.22548814,-1.04557610,-1.73789668,1.68110228,-0.85646456,1.84532464,1.01866078,1.05953503,-1.36049485
0.00166385,-1.99080956,0.02430656,-0.17013457,-0.29870749,0.74691522,0.34060261,0.21790302,-0.93207985,-0.86527592
2.02393889,-0.05177756,0.42890844,-0.16946581,-1.37201798,0.35501572,0.95695484,-0.22315548,-0.13130006,-0.40339515
-1.49774277,-1.20135307,-0.15914994,1.12423110,0.95355171,-0.98252499,0.82656258,0.67804402,-0.24078186,0.73886454
1.43090630,-0.75518596,0.54633957,-0.42779440,-1.07412374,-1.30186701,-0.16284844,0.32388082,-0.59977245,-0.37231547
-1.25114584,1.25111127,0.94769138,-0.72759402,-0.46900269,0.96256346,-0.57855856,-0.35827273,-0.89096338,-0.18661024
1.38487661,0.07896872,0.16303803,-0.64156419,0.85585988,0.71383625,0.48370445,0.22559650,-0.69310182,1.61031222
-2.03605795,-0.69885176,0.89433831,-0.79402083,1.53874230,0.88777471,-0.47287282,-0.12975128,-0.33760437,-0.35107470
0.22563145,-0.25591990,0.30972603,0.75768477,0.88871008,-1.50288665,-0.55974025,1.15457833,-0.29354823,-1.89384985
0.12380985,1.45806170,0.51336056,0.68034112,0.62455857,1.59253335,0.81920516,-0.96284062,-0.81533718,1.77078199
0.11372790,-1.14525533,-0.84142727,1.88590574,0.52295226,0.22780031,0.36550254,0.32482901,-0.04146657,0.13190161
-1.10916531,1.39569151,-0.49125534,-2.25373220,0.25194865,-0.59009355,-1.87021160,0.26162398,0.25848350,0.20507672
0.17187680,1.32612801,-0.85589117,-0.85472327,-0.71057844,0.54428762,0.31361637,-0.57091206,0.06736308,1.43386853
-0.20938793,0.16549066,-0.87468880,-0.07658435,0.01513383,0.28516978,0.97332942,0.24734192,-0.01912105,-0.24128318
0.11549169,-0.13535701,0.57120228,-0.53065044,-1.51639056,-1.02664340,-0.09590828,0.15823239,0.33136886,-1.98326337
-0.44980690,0.12287092,-0.85165113,-0.87535632,1.07596827,-0.80419236,-1.02592909,1.47546768,0.23923108,-1.11349726
-1.44998348,-2.10325551,0.40821433,-0.14172249,1.85828185,1.06614685,-1.70736802,0.21392983,0.35902163,1.03397477
-0.15135159,0.38163394,0.16777276,0.37398487,-0.32134220,0.76188803,0.68224841,-0.61920327,-0.22787961,-0.77606839
-0.62016666,-0.96918243,-0.20859417,-0.55334759,0.25735337,-1.69457686,-1.04516041,0.75204676,-1.55181253,-0.04599825
